epoch,train_loss,train_acc,train_f1,train_fr,val_loss,val_acc,val_f1,val_fr
1,1.8718756070503821,0.33259214743589743,0.3329715664966826,0.999968854433451,1.4642268299102783,0.4839,0.48348662266169057,0.9999742267608642
2,1.3138835593675955,0.5310496794871795,0.5298087005320811,0.9999713887006808,1.077736561203003,0.6179,0.6138582422312512,0.9999743719100952
3,1.098026028351906,0.6118189102564102,0.610911905657452,0.9999713216072473,0.8906647630691529,0.6893,0.6861794259471006,0.9999741064071656
4,0.977579000668648,0.6560496794871795,0.6554711384576818,0.9999710336709634,0.7914263397216796,0.7258,0.7242527639301898,0.999973487663269
5,0.8915644801579989,0.686318108974359,0.6860201575520725,0.9999703881068107,0.7229633876800537,0.7464,0.7460458702150501,0.999973396396637
