backbone,dataset,dropout_p,noise_std,erasure,accuracy,f1,fr_accuracy,redundancy,learnable_A,aux_rec_loss,lambda_rec,no_nncl,final_eval_loss,seed,epochs,batch_size,warmup_epochs
efficientnet_b0,cifar100,0.2,0.05,0.0,0.5776,0.5751808722662236,0.0,0.5,True,True,1.0,False,1.8322263418197633,42,120,128,5
efficientnet_b0,cifar100,0.2,0.05,0.1,0.5776,0.5751808722662236,0.9999680060168602,0.5,True,True,1.0,False,2.0137735317230225,42,120,128,5
efficientnet_b0,cifar100,0.2,0.05,0.2,0.5776,0.5751808722662236,0.9999686684006229,0.5,True,True,1.0,False,2.197265021514893,42,120,128,5
efficientnet_b0,cifar100,0.2,0.05,0.3,0.5776,0.5751808722662236,0.9999688862442988,0.5,True,True,1.0,False,2.3798196166992187,42,120,128,5
efficientnet_b0,cifar100,0.2,0.05,0.4,0.5776,0.5751808722662236,0.999968854029582,0.5,True,True,1.0,False,2.5631520740509033,42,120,128,5
efficientnet_b0,cifar100,0.2,0.05,0.5,0.5776,0.5751808722662236,0.999968562482777,0.5,True,True,1.0,False,2.745810146331787,42,120,128,5
efficientnet_b0,cifar100,0.2,0.05,0.6,0.5776,0.5751808722662236,0.9999681031542582,0.5,True,True,1.0,False,2.9291370193481447,42,120,128,5
